user_id,rides_request,price,rides_accepted
5252,3589,3,678.79712
5253,1560,2,-243.7986
5254,3693,3,913.19415
5255,2646,2.5,369.16208
5256,4429,3.5,1105.9956
5257,2408,2.5,136.21901
5258,2766,2.5,441.63293
5259,4940,3.5,1621.0344
5260,3150,3,392.25293
5261,4225,3.5,947.64276
5262,2296,2.5,-7.6339712
5263,3586,3,796.86584
5264,3578,3,813.61884
5265,2634,2.5,346.20868
5266,1585,2,-188.63022
5267,3438,3,653.51184
5268,4862,3.5,1557.0313
5269,3042,3,256.58606
5270,3816,3,1011.9451
5271,2022,2.5,-384.75677
5272,3795,3,927.11145
5273,3603,3,754.12494
5274,2205,2.5,-120.07151
5275,3734,3,940.44177
5276,3129,3,399.64294
5277,1533,2,-296.5925
5278,2411,2.5,90.303841
5279,1798,2,7.5367374
5280,2865,2.5,551.15448
5281,2343,2.5,85.247795
5282,3363,3,381.0405
5283,4247,3.5,953.9671
5284,4241,3.5,965.02075
5285,1805,2,-170.15968
5286,2227,2.5,-37.911667
5287,4709,3.5,1330.1339
5288,3742,3,839.71362
5289,4401,3.5,1092.0922
5290,2165,2.5,-78.255188
5291,3885,3,1060.8041
5292,2014,2.5,-366.59412
5293,4258,3.5,689.71442
5294,2933,2.5,549.69965
5295,3173,3,411.11453
5296,2712,2.5,-60.169891
5297,1841,2,43.683575
5298,4060,3.5,571.96057
5299,2633,2.5,256.9657
5300,4429,3.5,1112.251
5301,3156,3,402.25418
5302,3450,3,608.36731
5303,3669,3,863.93567
5304,4649,3.5,1290.2814
5305,4958,3.5,1601.2264
5306,4508,3.5,996.39929
5307,4184,3.5,925.22253
5308,4739,3.5,1395.7874
5309,1454,2,-469.08914
5310,3251,3,386.87006
5311,3394,3,613.67596
5312,2020,2.5,-195.01707
5313,4554,3.5,957.13934
5314,4787,3.5,1494.1113
5315,2894,2.5,598.08008
5316,2002,2.5,-253.46243
5317,4865,3.5,1556.6049
5318,2327,2.5,60.771351
5319,4466,3.5,1171.5548
5320,4889,3.5,1563.6704
5321,1892,2,93.719589
5322,2959,2.5,649.47589
5323,1433,2,-399.27692
5324,1449,2,-378.95349
5325,1543,2,-319.65222
5326,4010,3.5,783.05273
5327,4065,3.5,741.67957
5328,3401,3,584.54688
5329,4620,3.5,1138.7148
5330,1958,2,101.66335
5331,4934,3.5,1359.9596
5332,4601,3.5,1311.6305
5333,4481,3.5,1169.3746
5334,2514,2.5,229.1776
5335,4687,3.5,1378.2031
5336,2900,2.5,574.75232
5337,4162,3.5,914.37714
5338,1589,2,-206.54625
5339,1600,2,-190.58185
5340,2979,2.5,666.4538
5341,2786,2.5,365.12802
5342,3135,3,78.981812
5343,2116,2.5,-111.88911
5344,3354,3,434.30508
5345,4826,3.5,1401.4661
5346,3424,3,618.62006
5347,4632,3.5,1269.3066
5348,2845,2.5,540.05884
5349,3569,3,704.2605
5350,3647,3,855.00781
5351,2964,2.5,651.61914
5352,4582,3.5,1284.697
5353,3341,3,325.72961
5354,1681,2,-444.7836
5355,2647,2.5,308.67252
5356,3901,3,1090.9921
5357,4184,3.5,956.92102
5358,4084,3.5,811.63788
5359,3859,3,1048.853
5360,3703,3,916.83014
5361,4484,3.5,1131.197
5362,2329,2.5,58.089218
5363,1875,2,57.671528
5364,2332,2.5,21.271805
5365,2870,2.5,569.43964
5366,2999,2.5,668.75867
5367,3975,3,1004.5339
5368,1667,2,-115.39557
5369,2642,2.5,275.97021
5370,3588,3,721.9978
5371,4167,3.5,928.14777
5372,3778,3,804.84161
5373,2916,2.5,611.31372
5374,4604,3.5,1242.6929
5375,2027,2.5,-239.3474
5376,1947,2,64.259758
5377,2527,2.5,175.29958
5378,4742,3.5,1449.5375
5379,4182,3.5,781.46149
5380,3063,3,318.67343
5381,3097,3,370.2951
5382,2019,2.5,-214.84946
5383,3167,3,438.13126
5384,4233,3.5,957.8858
5385,2908,2.5,515.14117
5386,3664,3,887.49353
5387,2305,2.5,46.265411
5388,3133,3,360.659
5389,3456,3,593.76331
5390,1650,2,-273.81717
5391,4618,3.5,1274.608
5392,1610,2,-189.41603
5393,3403,3,627.81879
5394,3461,3,687.86829
5395,3389,3,587.70074
5396,2758,2.5,395.75064
5397,1738,2,-42.210876
5398,4961,3.5,1622.6155
5399,3851,3,1011.7242
5400,3026,3,307.59387
5401,3975,3,1129.1403
5402,3476,3,451.07413
5403,3270,3,523.23499
5404,1707,2,-109.08942
5405,4599,3.5,1200.7476
5406,2058,2.5,-191.90871
5407,4741,3.5,1383.1158
5408,3194,3,295.42798
5409,4754,3.5,1418.1469
5410,4375,3.5,1066.0549
5411,4485,3.5,1050.002
5412,4220,3.5,935.18915
5413,4108,3.5,827.77435
5414,2189,2.5,-46.730122
5415,3024,3,308.84229
5416,2429,2.5,110.54473
5417,3536,3,746.44818
5418,2423,2.5,166.19513
5419,4506,3.5,1167.4777
5420,3427,3,576.29974
5421,4868,3.5,1563.0187
5422,3227,3,454.38205
5423,1459,2,-313.28192
5424,3365,3,369.74921
5425,2600,2.5,329.17447
5426,2958,2.5,588.20496
5427,3106,3,387.95883
5428,2562,2.5,212.05089
5429,3002,3,237.32085
5430,3990,3,1183.3154
5431,4922,3.5,1595.0902
5432,2012,2.5,-237.6981
5433,3665,3,880.0199
5434,4797,3.5,1266.3566
5435,1619,2,-170.96829
5436,3447,3,648.77087
5437,2611,2.5,306.34741
5438,2711,2.5,323.9277
5439,4854,3.5,1525.0176
5440,2390,2.5,127.68137
5441,4021,3.5,759.61676
5442,4928,3.5,1629.2148
5443,2218,2.5,-62.537445
5444,2501,2.5,245.62187
5445,2887,2.5,511.09775
5446,4997,3.5,1671.183
5447,4841,3.5,1244.2729
5448,4957,3.5,1477.877
5449,2427,2.5,-24.443708
5450,2719,2.5,431.43411
5451,4242,3.5,972.71448
5452,3745,3,785.61505
5453,1925,2,111.81742
5454,1615,2,-208.2726
5455,1665,2,-226.11237
5456,4952,3.5,1487.2306
5457,2400,2.5,-251.98946
5458,4837,3.5,1529.1484
5459,4996,3.5,1619.0262
5460,3463,3,705.72961
5461,2855,2.5,550.37085
5462,1511,2,-271.89157
5463,4492,3.5,709.75629
5464,4659,3.5,1301.204
5465,3953,3,1130.3439
5466,1903,2,8.645237
5467,2906,2.5,510.5849
5468,1787,2,-143.87787
5469,2135,2.5,-138.63657
5470,1418,2,-634.80499
5471,4438,3.5,1160.6283
5472,3915,3,1087.3313
5473,2577,2.5,244.88731
5474,2369,2.5,-35.44632
5475,4698,3.5,1422.3698
5476,4038,3.5,812.45026
5477,3602,3,783.12469
5478,4600,3.5,1331.8295
5479,4590,3.5,1299.1132
5480,2035,2.5,-250.34184
5481,1702,2,-109.81972
5482,3968,3,1132.4587
5483,4251,3.5,954.42474
5484,4378,3.5,837.39691
5485,4237,3.5,992.54449
5486,2183,2.5,-141.37212
5487,2857,2.5,450.42868
5488,1907,2,84.251259
5489,3796,3,957.73645
5490,4692,3.5,1301.6558
5491,1804,2,-103.62231
5492,3935,3,1121.1785
5493,2711,2.5,319.06659
5494,3097,3,270.59717
5495,4113,3.5,842.3562
5496,3254,3,433.81927
5497,2290,2.5,41.40134
5498,3569,3,790.28424
5499,4912,3.5,1409.1599
5500,1963,2,-17.620428
5501,2260,2.5,-99.778038
5502,3260,3,439.22366
5503,3864,3,1062.927
5504,2868,2.5,553.70569
5505,3668,3,879.32782
5506,3517,3,738.90442
5507,4834,3.5,1248.483
5508,3645,3,803.46399
5509,3259,3,475.53662
5510,2964,2.5,587.82336
5511,4780,3.5,1463.7919
5512,1930,2,122.215
5513,1413,2,-402.92639
5514,3004,3,70.38459
5515,2170,2.5,-199.62161
5516,4746,3.5,1459.24
5517,4809,3.5,1505.2922
5518,1798,2,-89.185127
5519,4768,3.5,1373.092
5520,1780,2,-173.33395
5521,2583,2.5,229.0724
5522,2263,2.5,21.767794
5523,3465,3,617.35583
5524,4937,3.5,1630.1342
5525,2680,2.5,304.1362
5526,1636,2,-209.77846
5527,3915,3,1110.6809
5528,4317,3.5,1009.1646
5529,4828,3.5,1391.7855
5530,3174,3,402.21854
5531,3748,3,958.1723
5532,2871,2.5,504.58694
5533,3275,3,527.40533
5534,4956,3.5,1600.0837
5535,2615,2.5,315.94077
5536,1992,2,-195.68398
5537,3264,3,471.52042
5538,2514,2.5,169.8398
5539,3987,3,1148.6868
5540,4316,3.5,1050.5677
5541,4230,3.5,846.79669
5542,3214,3,450.31671
5543,3510,3,687.35797
5544,1480,2,-569.65088
5545,3797,3,724.99377
5546,2894,2.5,573.97919
5547,2744,2.5,441.03879
5548,2770,2.5,416.93237
5549,2285,2.5,31.835352
5550,4981,3.5,1520.8712
5551,1841,2,18.421356
5552,3137,3,388.21481
5553,3560,3,755.44977
5554,4339,3.5,1082.4166
5555,3918,3,1070.7877
5556,1831,2,11.192712
5557,2821,2.5,511.62637
5558,4028,3.5,713.29736
5559,3061,3,335.73093
5560,4085,3.5,851.0658
5561,4845,3.5,1489.1631
5562,2021,2.5,-238.53833
5563,4103,3.5,823.74738
5564,1447,2,-352.85004
5565,4457,3.5,1187.87
5566,3835,3,1004.0019
5567,2647,2.5,330.5549
5568,1925,2,45.418293
5569,4512,3.5,1140.4536
5570,2733,2.5,430.19165
5571,3561,3,779.65826
5572,4606,3.5,1208.4518
5573,1779,2,-8.0450163
5574,3092,3,277.12659
5575,1952,2,42.361237
5576,4672,3.5,1379.0369
5577,2960,2.5,525.11987
5578,4734,3.5,1393.4373
5579,3305,3,164.59174
5580,1417,2,-471.66479
5581,2965,2.5,617.00977
5582,4012,3.5,795.83026
5583,1550,2,-334.80975
5584,3298,3,555.38409
5585,3477,3,660.02747
5586,3035,3,311.15515
5587,3113,3,379.31415
5588,4848,3.5,1543.693
5589,3835,3,764.0307
5590,4054,3.5,772.66791
5591,4785,3.5,1452.8307
5592,1562,2,-256.09387
5593,1558,2,-343.48007
5594,2088,2.5,-557.68164
5595,4173,3.5,926.91266
5596,2576,2.5,221.37631
5597,4505,3.5,1117.5704
5598,3031,3,307.22772
5599,2392,2.5,41.614048
5600,2048,2.5,-180.86954
5601,4739,3.5,1414.739
5602,4512,3.5,1158.127
5603,2566,2.5,292.47574
5604,3278,3,494.51291
5605,4925,3.5,1597.6039
5606,3183,3,412.03659
5607,3959,3,1123.9601
5608,1771,2,-40.44413
5609,3346,3,606.90637
5610,3110,3,381.61972
5611,4542,3.5,1270.439
5612,3887,3,1036.0697
5613,2731,2.5,421.22147
5614,4669,3.5,1227.3512
5615,1540,2,-239.84006
5616,3322,3,584.79584
5617,1671,2,-111.44772
5618,4041,3.5,722.16553
5619,2986,2.5,642.44232
5620,3566,3,745.6991
5621,3014,3,283.81067
5622,1759,2,-133.8756
5623,2324,2.5,61.518562
5624,4479,3.5,1107.1804
5625,3891,3,1088.2235
5626,3818,3,997.05396
5627,3544,3,734.23273
5628,1874,2,82.888695
5629,4789,3.5,1424.8611
5630,2840,2.5,550.55359
5631,4139,3.5,874.69696
5632,3269,3,502.02481
5633,1532,2,-309.05484
5634,2962,2.5,513.73456
5635,2439,2.5,155.7337
5636,4583,3.5,1270.4381
5637,2223,2.5,-40.755562
5638,2958,2.5,438.48199
5639,2399,2.5,117.01084
5640,1844,2,45.860226
5641,1907,2,-33.522003
5642,1934,2,124.06589
5643,1833,2,18.723736
5644,3400,3,465.56134
5645,2569,2.5,260.34518
5646,3681,3,867.58899
5647,2332,2.5,79.549377
5648,3359,3,581.52618
5649,4584,3.5,952.05963
5650,1450,2,-312.84735
5651,2280,2.5,-90.697372
5652,1462,2,-348.38617
5653,3818,3,964.43732
5654,3907,3,1071.6876
5655,1987,2,172.14174
5656,3421,3,605.96112
5657,4832,3.5,1455.0042
5658,4177,3.5,906.3443
5659,4771,3.5,1440.7351
5660,3494,3,719.43701
5661,2967,2.5,638.573
5662,3514,3,738.0105
5663,3864,3,886.23163
5664,3453,3,571.7019
5665,4290,3.5,887.82465
5666,2905,2.5,513.98956
5667,3140,3,367.52142
5668,2066,2.5,-184.57573
5669,4083,3.5,851.15894
5670,3792,3,964.73486
5671,2309,2.5,58.479553
5672,4528,3.5,979.53326
5673,4081,3.5,835.93506
5674,2791,2.5,406.33612
5675,2140,2.5,-206.60156
5676,1670,2,-111.40726
5677,2616,2.5,302.48257
5678,3569,3,784.61243
5679,2634,2.5,221.84267
5680,2928,2.5,619.87994
5681,1508,2,-275.19012
5682,3604,3,789.01135
5683,2764,2.5,457.75818
5684,2577,2.5,291.32993
5685,4594,3.5,1125.9274
5686,4873,3.5,1472.0759
5687,2740,2.5,430.00592
5688,4567,3.5,1229.6677
5689,1743,2,-337.69757
5690,1417,2,-348.89096
5691,2412,2.5,132.72113
5692,1635,2,-172.62424
5693,4814,3.5,1418.4283
5694,3692,3,876.65643
5695,4285,3.5,959.49457
5696,2297,2.5,53.918983
5697,2003,2.5,-251.40984
5698,4513,3.5,1246.084
5699,3883,3,1082.9445
5700,2235,2.5,-16.818014
5701,2320,2.5,33.649086
5702,4217,3.5,982.64874
5703,3915,3,1100.5194
5704,4964,3.5,1556.3289
5705,4589,3.5,1314.3489
5706,4100,3.5,846.83026
5707,2187,2.5,-251.8645
5708,2607,2.5,332.32462
5709,4529,3.5,1267.3881
5710,2999,2.5,657.18604
5711,3266,3,520.92047
5712,2593,2.5,315.93781
5713,1463,2,-344.30505
5714,3146,3,415.01486
5715,2909,2.5,303.85101
5716,4308,3.5,1070.3558
5717,4349,3.5,1109.9012
5718,3820,3,1024.8939
5719,2705,2.5,140.58836
5720,3994,3,1186.1323
5721,2193,2.5,-30.739592
5722,4240,3.5,990.94244
5723,4410,3.5,1012.5227
5724,4216,3.5,983.63269
5725,2888,2.5,521.82513
5726,4746,3.5,1439.4486
5727,3887,3,1083.3408
5728,4086,3.5,772.94177
5729,3593,3,497.64557
5730,1934,2,79.380898
5731,2557,2.5,280.93283
5732,3952,3,1082.1605
5733,3153,3,384.46487
5734,1966,2,123.1272
5735,1685,2,-260.05746
5736,2379,2.5,112.01514
5737,3003,3,274.99088
5738,2577,2.5,93.415672
5739,3068,3,341.76447
5740,4556,3.5,1253.985
5741,2885,2.5,440.18048
5742,4010,3.5,792.33588
5743,3565,3,730.86298
5744,3894,3,1054.3287
5745,3172,3,430.40915
5746,3027,3,279.77921
5747,1986,2,-48.627148
5748,3944,3,1104.7067
5749,4346,3.5,1013.4933
5750,4468,3.5,1194.8037
5751,4090,3.5,843.42914
5752,2301,2.5,61.491814
5753,1491,2,-348.08264
5754,2342,2.5,-55.229832
5755,1465,2,-334.81424
5756,4426,3.5,1150.5532
5757,3348,3,399.48981
5758,1936,2,113.43224
5759,3864,3,963.60699
5760,2747,2.5,450.96619
5761,2011,2.5,-288.43121
5762,2426,2.5,137.45067
5763,3319,3,569.09576
5764,3188,3,417.92471
5765,2650,2.5,263.19299
5766,3278,3,485.33362
5767,3152,3,429.43466
5768,2275,2.5,32.773361
5769,3788,3,962.55164
5770,4525,3.5,1234.1782
5771,3912,3,1057.0858
5772,1755,2,-76.335869
5773,2856,2.5,532.59875
5774,2884,2.5,554.39349
5775,3072,3,359.18573
5776,1459,2,-367.51208
5777,2990,2.5,674.42517
5778,4839,3.5,1540.7054
5779,2999,2.5,689.38831
5780,4520,3.5,1246.86
5781,1968,2,45.855934
5782,1925,2,118.10049
5783,3250,3,407.3439
5784,4891,3.5,1568.9244
5785,2566,2.5,237.78442
5786,1890,2,36.740063
5787,2394,2.5,81.554291
5788,4228,3.5,890.50763
5789,4616,3.5,881.84564
5790,1933,2,99.370552
5791,2415,2.5,151.75992
5792,3214,3,475.021
5793,3185,3,375.93201
5794,3278,3,533.44525
5795,2355,2.5,111.41911
5796,3799,3,904.63312
5797,3590,3,590.6507
5798,2146,2.5,-138.37022
5799,4386,3.5,1129.9915
5800,3089,3,287.11102
5801,1907,2,92.502655
5802,2935,2.5,605.03949
5803,1969,2,141.01335
5804,4900,3.5,1563.6282
5805,2245,2.5,-1.5452508
5806,1684,2,-161.47443
5807,1966,2,54.522598
5808,1787,2,-86.069778
5809,1739,2,-99.60743
5810,3118,3,119.52238
5811,3284,3,238.90421
5812,2347,2.5,-23.461407
5813,2497,2.5,241.50285
5814,4412,3.5,1114.0713
5815,3270,3,507.83838
5816,3685,3,893.4917
5817,2964,2.5,592.30194
5818,4218,3.5,892.73749
5819,4366,3.5,1033.6364
5820,1429,2,-345.0466
5821,2115,2.5,-137.64754
5822,4118,3.5,820.65991
5823,2614,2.5,315.46063
5824,2515,2.5,238.28075
5825,1779,2,-10.860131
5826,3014,3,174.53011
5827,2549,2.5,270.40164
5828,4369,3.5,1048.7314
5829,4469,3.5,1192.6976
5830,2094,2.5,-202.87367
5831,2334,2.5,-91.55249
5832,3292,3,460.32434
5833,4755,3.5,1403.7762
5834,4868,3.5,1560.3844
5835,3579,3,791.27197
5836,3687,3,770.46954
5837,4908,3.5,1565.34
5838,2205,2.5,-62.604294
5839,4140,3.5,758.48718
5840,1978,2,104.67467
5841,4230,3.5,905.64514
5842,4662,3.5,1323.3053
5843,4911,3.5,1582.4148
5844,1916,2,21.313972
5845,1719,2,-243.70541
5846,3679,3,863.23962
5847,4009,3.5,789.92706
5848,4878,3.5,1553.2854
5849,2933,2.5,619.56512
5850,3389,3,548.59985
5851,3918,3,1081.557
5852,2285,2.5,7.9967008
5853,3715,3,908.05261
5854,3087,3,92.567459
5855,3338,3,560.59698
5856,4387,3.5,1104.2982
5857,3401,3,506.0979
5858,3419,3,568.12317
5859,2422,2.5,128.57109
5860,3362,3,577.36102
5861,3678,3,866.091
5862,3266,3,522.36523
5863,1959,2,64.751472
5864,1575,2,-302.86487
5865,4580,3.5,1294.3307
5866,1951,2,-219.18283
5867,4522,3.5,1215.6748
5868,4406,3.5,1124.9456
5869,4222,3.5,772.44849
5870,2039,2.5,-291.49298
5871,1610,2,-154.74301
5872,3211,3,408.08707
5873,4138,3.5,882.09741
5874,4315,3.5,1076.079
5875,2445,2.5,168.71291
5876,1424,2,-355.49213
5877,4400,3.5,1102.2263
5878,2268,2.5,-91.609451
5879,3166,3,411.2525
5880,4968,3.5,1545.9877
5881,2970,2.5,582.51349
5882,3707,3,919.8139
5883,4531,3.5,1249.9895
5884,1819,2,-31.912628
5885,3539,3,699.53015
5886,3126,3,380.45682
5887,4780,3.5,1372.953
5888,1415,2,-634.72864
5889,4180,3.5,890.56842
5890,1456,2,-326.85507
5891,3378,3,426.59448
5892,1980,2,156.18704
5893,2844,2.5,483.50595
5894,4155,3.5,925.11395
5895,4016,3.5,755.43665
5896,1440,2,-379.03339
5897,4597,3.5,1290.2418
5898,3056,3,312.34183
5899,4387,3.5,1068.4128
5900,3267,3,471.65335
5901,4930,3.5,1577.5908
5902,2754,2.5,470.51212
5903,2202,2.5,-126.16529
5904,3789,3,958.63696
5905,3325,3,442.72485
5906,1613,2,-219.17198
5907,4712,3.5,1402.0923
5908,1706,2,-176.22917
5909,4420,3.5,252.70291
5910,4145,3.5,872.47418
5911,3634,3,843.98181
5912,2972,2.5,630.61566
5913,4331,3.5,292.4581
5914,3046,3,287.55634
5915,2552,2.5,193.96152
5916,3990,3,915.28986
5917,4192,3.5,954.47858
5918,3310,3,417.19318
5919,2264,2.5,-.53420031
5920,2264,2.5,-61.93124
5921,2854,2.5,424.62646
5922,2572,2.5,283.13687
5923,4972,3.5,1641.4279
5924,3799,3,999.87897
5925,2153,2.5,-141.96378
5926,4999,3.5,1603.5381
5927,2798,2.5,461.92435
5928,2549,2.5,237.74498
5929,4333,3.5,1066.2008
5930,2431,2.5,108.46627
5931,2091,2.5,-245.96429
5932,2620,2.5,268.17365
5933,3457,3,677.56696
5934,3949,3,935.91296
5935,3209,3,392.24094
5936,3186,3,458.75089
5937,2996,2.5,571.70984
5938,4185,3.5,844.14392
5939,3210,3,472.93192
5940,4084,3.5,856.62592
5941,2336,2.5,47.784283
5942,3705,3,923.45465
5943,3116,3,225.63837
5944,1962,2,67.669159
5945,3335,3,537.87708
5946,2586,2.5,159.7915
5947,4998,3.5,1667.2924
5948,1454,2,-413.27988
5949,3312,3,551.48639
5950,3483,3,716.32733
5951,1582,2,-192.13583
5952,2253,2.5,-5.5811229
5953,1977,2,103.99866
5954,1440,2,-340.17957
5955,1839,2,7.8832154
5956,4662,3.5,1380.3407
5957,2599,2.5,302.12299
5958,2456,2.5,148.06964
5959,4788,3.5,1482.3972
5960,1504,2,-396.00076
5961,4137,3.5,902.1366
5962,4872,3.5,1417.1838
5963,4837,3.5,1514.0726
5964,3303,3,461.72198
5965,3015,3,251.77945
5966,4890,3.5,1442.5416
5967,2231,2.5,-15.48912
5968,3852,3,1048.8429
5969,4888,3.5,1568.8026
5970,3206,3,260.48215
5971,4405,3.5,1087.4036
5972,4086,3.5,728.55859
5973,4901,3.5,1589.6002
5974,3781,3,878.18353
5975,4724,3.5,1448.4346
5976,3146,3,422.67847
5977,2577,2.5,240.69502
5978,2357,2.5,64.54393
5979,3002,3,277.60452
5980,4021,3.5,572.52393
5981,2778,2.5,308.50116
5982,3134,3,-60.998768
5983,3925,3,1116.2974
5984,3107,3,332.90195
5985,2336,2.5,81.528008
5986,1612,2,-401.42383
5987,2669,2.5,343.73563
5988,3296,3,402.72357
5989,3769,3,942.47321
5990,3389,3,550.617
5991,4035,3.5,777.63287
5992,1498,2,-279.32016
5993,3685,3,833.35626
5994,2435,2.5,153.69313
5995,4589,3.5,1295.6522
5996,2974,2.5,575.91321
5997,3364,3,537.24347
5998,3346,3,599.37323
5999,3826,3,999.25842
6000,4463,3.5,1211.8182
6001,2546,2.5,210.88191
6002,4859,3.5,1491.4514
6003,4443,3.5,863.93365
6004,3208,3,470.30203
6005,4729,3.5,1387.6094
6006,1516,2,-298.51587
6007,4524,3.5,1237.9333
6008,4829,3.5,1519.7264
6009,4562,3.5,1291.0853
6010,3146,3,419.97998
6011,1426,2,-497.2211
6012,3504,3,739.81287
6013,3698,3,916.94843
6014,3893,3,1095.7628
6015,2105,2.5,-171.80859
6016,3117,3,390.18988
6017,4355,3.5,1078.5708
6018,2742,2.5,411.27335
6019,4388,3.5,1112.1525
6020,3258,3,507.22177
6021,4013,3.5,763.10486
6022,3740,3,912.74292
6023,3114,3,383.85303
6024,4075,3.5,847.14136
6025,3857,3,1034.1271
6026,1608,2,-244.83884
6027,1862,2,64.913727
6028,3248,3,512.97034
6029,4114,3.5,679.90436
6030,3171,3,411.65964
6031,4883,3.5,1563.9019
6032,3023,3,282.08585
6033,2054,2.5,-213.26283
6034,4201,3.5,958.51624
6035,3596,3,705.08008
6036,2843,2.5,534.78082
6037,3083,3,131.02261
6038,2852,2.5,478.56204
6039,3311,3,575.5481
6040,2009,2.5,-219.09801
6041,2504,2.5,232.57364
6042,2107,2.5,-826.62195
6043,2997,2.5,679.43469
6044,3769,3,927.79047
6045,3650,3,876.07568
6046,1919,2,-163.38426
6047,2641,2.5,258.67291
6048,3869,3,615.24237
6049,2489,2.5,226.93138
6050,4533,3.5,956.33136
6051,2824,2.5,390.14166
6052,4024,3.5,758.39374
6053,4657,3.5,1370.0573
6054,4376,3.5,1065.2083
6055,3844,3,996.08722
6056,1547,2,-233.33105
6057,4903,3.5,1539.2537
6058,4790,3.5,1094.5735
6059,3012,3,259.91089
6060,4784,3.5,1390.2209
6061,2962,2.5,607.13245
6062,2068,2.5,-370.00732
6063,3524,3,705.12317
6064,4780,3.5,1454.8125
6065,1687,2,-247.51924
6066,2000,2,127.16187
6067,1607,2,-267.06326
6068,2468,2.5,211.31465
6069,1930,2,100.29461
6070,3110,3,231.57013
6071,4710,3.5,1370.9878
6072,4516,3.5,1077.1145
6073,3875,3,1041.9659
6074,2610,2.5,292.30353
6075,1945,2,98.013733
6076,4087,3.5,827.87042
6077,3602,3,733.15668
6078,2817,2.5,512.45276
6079,1704,2,-477.04764
6080,2333,2.5,91.56752
6081,4477,3.5,1103.4263
6082,1424,2,-450.09656
6083,3299,3,528.63354
6084,1612,2,-356.86578
6085,2337,2.5,76.978851
6086,3341,3,386.75925
6087,3863,3,1061.3925
6088,3991,3,1150.7233
6089,2002,2.5,-233.56154
6090,1792,2,6.0482197
6091,1618,2,-241.68767
6092,2080,2.5,-219.69318
6093,1999,2,-20.413019
6094,1970,2,151.57506
6095,2762,2.5,475.5549
6096,2568,2.5,255.41599
6097,2046,2.5,-274.8916
6098,1800,2,-130.03845
6099,3994,3,1029.0038
6100,4890,3.5,1486.285
6101,2268,2.5,-5.1338539
6102,4647,3.5,1235.6044
6103,2027,2.5,-239.58292
6104,1666,2,-204.07968
6105,2317,2.5,-134.83807
6106,4948,3.5,1636.0001
6107,4009,3.5,702.02917
6108,4336,3.5,1023.4279
6109,4405,3.5,1142.0093
6110,4607,3.5,1315.8979
6111,3932,3,1070.489
6112,3617,3,831.1734
6113,4176,3.5,854.41333
6114,4127,3.5,830.37866
6115,2233,2.5,-774.84485
6116,3800,3,908.74078
6117,3675,3,527.01575
6118,2058,2.5,-198.57014
6119,3033,3,160.5674
6120,2495,2.5,217.49718
6121,1560,2,-206.21684
6122,1975,2,-230.6553
6123,2905,2.5,594.05103
6124,3415,3,646.42468
6125,3462,3,682.40149
6126,4399,3.5,933.0954
6127,4347,3.5,1102.2212
6128,2696,2.5,333.80518
6129,1761,2,-37.595097
6130,3413,3,636.16809
6131,2056,2.5,-315.3624
6132,2796,2.5,371.11758
6133,3864,3,993.11542
6134,3393,3,627.10645
6135,3550,3,761.88556
6136,2386,2.5,85.740547
6137,4934,3.5,1578.6984
6138,2393,2.5,83.581284
6139,4047,3.5,826.20599
6140,2487,2.5,-51.604713
6141,3307,3,396.70044
6142,3064,3,318.12854
6143,4685,3.5,1245.13
6144,3268,3,451.42581
6145,2646,2.5,327.88773
6146,1673,2,-103.60133
6147,2674,2.5,358.88467
6148,4426,3.5,1173.2314
6149,1511,2,-283.93088
6150,3667,3,750.6535
6151,4960,3.5,1596.5667
6152,2057,2.5,-242.89308
6153,3149,3,424.77414
6154,2486,2.5,-17.134705
6155,2543,2.5,240.26535
6156,4997,3.5,1690.1046
6157,2879,2.5,576.05573
6158,3674,3,895.24677
6159,4488,3.5,829.52722
6160,2228,2.5,-42.723278
6161,4041,3.5,790.07245
6162,2562,2.5,163.08363
6163,3366,3,540.69537
6164,4937,3.5,1584.6289
6165,4715,3.5,1372.3502
6166,1975,2,145.2267
6167,3058,3,331.5831
6168,2859,2.5,506.89758
6169,3148,3,401.65378
6170,2119,2.5,-102.10065
6171,2265,2.5,9.5639334
6172,3871,3,1068.4927
6173,4825,3.5,1503.9415
6174,2455,2.5,146.22475
6175,3702,3,923.52222
6176,3446,3,615.35199
6177,3044,3,311.78842
6178,2239,2.5,-41.179016
6179,2471,2.5,172.53386
6180,1425,2,-339.20944
6181,2635,2.5,300.44516
6182,3072,3,266.64328
6183,2604,2.5,184.47348
6184,2409,2.5,85.642235
6185,2829,2.5,341.45547
6186,3930,3,1002.9049
6187,4557,3.5,1280.0051
6188,2367,2.5,29.623493
6189,1546,2,-215.52913
6190,2751,2.5,416.05832
6191,4549,3.5,1252.2922
6192,3675,3,548.02252
6193,4357,3.5,1047.5405
6194,2899,2.5,501.04526
6195,1951,2,-3.2115104
6196,3191,3,359.51419
6197,2239,2.5,-97.619759
6198,4572,3.5,1202.3566
6199,1994,2,74.428215
6200,1606,2,-280.63367
6201,3817,3,841.48553
6202,1557,2,-281.578
6203,1835,2,26.591803
6204,2904,2.5,512.10626
6205,3338,3,485.98492
6206,4913,3.5,1602.9342
6207,4776,3.5,1490.4113
6208,3071,3,235.97366
6209,1793,2,-132.84323
6210,3561,3,616.27057
6211,2813,2.5,509.52722
6212,1423,2,-387.80453
6213,4469,3.5,1178.5573
6214,2034,2.5,-182.85571
6215,2066,2.5,-238.59119
